Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	10.0
Elapsed Live Time:	9.97
Start Time:	June 11, 2021, 04:06:52
End Time:	June 11, 2021, 04:07:02
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		5
7		8
8		3
9		10
10		8
11		11
12		20
13		20
14		28
15		20
16		30
17		27
18		37
19		26
20		29
21		43
22		53
23		24
24		36
25		31
26		38
27		53
28		51
29		38
30		39
31		29
32		48
33		36
34		32
35		28
36		35
37		36
38		36
39		29
40		39
41		38
42		27
43		27
44		34
45		32
46		35
47		22
48		16
49		21
50		21
51		23
52		25
53		22
54		26
55		17
56		29
57		22
58		19
59		16
60		21
61		17
62		20
63		17
64		19
65		23
66		26
67		10
68		14
69		14
70		15
71		20
72		17
73		20
74		12
75		15
76		8
77		10
78		11
79		13
80		14
81		12
82		8
83		12
84		16
85		7
86		13
87		11
88		15
89		9
90		6
91		8
92		10
93		5
94		10
95		8
96		6
97		6
98		6
99		11
100		16
101		13
102		6
103		5
104		6
105		11
106		9
107		1
108		11
109		4
110		7
111		9
112		7
113		9
114		8
115		3
116		4
117		4
118		6
119		4
120		7
121		7
122		5
123		5
124		7
125		10
126		3
127		4
128		7
129		7
130		4
131		3
132		3
133		2
134		5
135		6
136		1
137		5
138		7
139		7
140		1
141		3
142		7
143		3
144		4
145		4
146		5
147		6
148		2
149		4
150		7
151		6
152		5
153		2
154		3
155		4
156		5
157		2
158		8
159		6
160		4
161		2
162		8
163		4
164		3
165		2
166		6
167		3
168		7
169		3
170		5
171		4
172		5
173		4
174		1
175		3
176		6
177		4
178		4
179		2
180		3
181		4
182		5
183		3
184		2
185		6
186		6
187		6
188		6
189		4
190		3
191		4
192		4
193		7
194		3
195		0
196		8
197		1
198		1
199		1
200		2
201		6
202		4
203		2
204		2
205		2
206		1
207		2
208		0
209		1
210		2
211		3
212		2
213		1
214		0
215		6
216		1
217		0
218		2
219		3
220		0
221		2
222		1
223		2
224		0
225		0
226		1
227		2
228		1
229		1
230		1
231		1
232		3
233		2
234		1
235		3
236		2
237		3
238		2
239		1
240		1
241		5
242		3
243		1
244		1
245		1
246		1
247		3
248		5
249		1
250		2
251		3
252		0
253		2
254		5
255		5
256		2
257		3
258		3
259		7
260		5
261		5
262		4
263		1
264		4
265		5
266		5
267		1
268		7
269		0
270		2
271		4
272		3
273		2
274		2
275		5
276		6
277		7
278		3
279		3
280		8
281		3
282		2
283		7
284		7
285		4
286		1
287		0
288		1
289		1
290		2
291		1
292		2
293		2
294		0
295		1
296		1
297		0
298		1
299		2
300		0
301		1
302		2
303		0
304		1
305		1
306		2
307		0
308		1
309		0
310		0
311		1
312		1
313		1
314		0
315		2
316		0
317		2
318		1
319		2
320		2
321		0
322		2
323		0
324		1
325		1
326		2
327		0
328		2
329		0
330		1
331		1
332		2
333		0
334		1
335		0
336		0
337		0
338		0
339		2
340		1
341		2
342		0
343		0
344		2
345		0
346		1
347		1
348		0
349		0
350		1
351		0
352		0
353		1
354		1
355		1
356		0
357		1
358		1
359		2
360		0
361		0
362		0
363		2
364		4
365		0
366		1
367		0
368		2
369		0
370		1
371		0
372		0
373		0
374		0
375		0
376		0
377		0
378		1
379		0
380		0
381		0
382		1
383		0
384		0
385		0
386		0
387		1
388		0
389		1
390		1
391		2
392		0
393		0
394		0
395		0
396		0
397		1
398		1
399		0
400		1
401		0
402		0
403		0
404		3
405		1
406		0
407		1
408		1
409		1
410		0
411		0
412		1
413		0
414		0
415		0
416		0
417		0
418		0
419		1
420		0
421		0
422		0
423		0
424		0
425		0
426		0
427		0
428		2
429		1
430		0
431		2
432		0
433		0
434		0
435		2
436		1
437		0
438		0
439		1
440		1
441		0
442		1
443		2
444		1
445		1
446		1
447		1
448		2
449		0
450		0
451		0
452		1
453		1
454		1
455		0
456		0
457		0
458		0
459		1
460		0
461		0
462		1
463		0
464		1
465		1
466		1
467		1
468		1
469		1
470		0
