Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	10.0
Elapsed Live Time:	9.96
Start Time:	June 11, 2021, 03:59:30
End Time:	June 11, 2021, 03:59:40
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		4
7		7
8		10
9		16
10		18
11		16
12		28
13		20
14		26
15		28
16		32
17		30
18		34
19		39
20		39
21		39
22		34
23		36
24		42
25		33
26		35
27		41
28		43
29		49
30		33
31		41
32		36
33		43
34		37
35		48
36		47
37		40
38		27
39		43
40		24
41		30
42		32
43		35
44		28
45		36
46		25
47		27
48		25
49		20
50		22
51		27
52		29
53		23
54		19
55		24
56		24
57		25
58		21
59		26
60		15
61		11
62		26
63		24
64		17
65		26
66		20
67		26
68		16
69		22
70		21
71		21
72		13
73		11
74		23
75		19
76		16
77		11
78		10
79		17
80		13
81		16
82		14
83		4
84		11
85		11
86		7
87		13
88		13
89		3
90		13
91		12
92		12
93		12
94		8
95		16
96		13
97		10
98		9
99		8
100		8
101		13
102		7
103		4
104		11
105		13
106		7
107		6
108		7
109		7
110		5
111		13
112		7
113		10
114		7
115		4
116		4
117		2
118		3
119		6
120		4
121		6
122		8
123		6
124		10
125		6
126		11
127		6
128		9
129		7
130		3
131		8
132		8
133		4
134		12
135		4
136		2
137		3
138		3
139		0
140		9
141		3
142		6
143		4
144		6
145		6
146		2
147		6
148		5
149		4
150		9
151		3
152		6
153		4
154		4
155		3
156		3
157		4
158		4
159		5
160		4
161		2
162		2
163		4
164		5
165		3
166		5
167		5
168		5
169		6
170		5
171		2
172		5
173		6
174		2
175		2
176		3
177		0
178		5
179		4
180		3
181		5
182		4
183		3
184		2
185		5
186		2
187		1
188		1
189		4
190		1
191		3
192		6
193		4
194		3
195		1
196		5
197		4
198		5
199		3
200		2
201		4
202		1
203		4
204		3
205		3
206		3
207		2
208		10
209		4
210		3
211		2
212		2
213		4
214		5
215		2
216		2
217		2
218		6
219		3
220		3
221		3
222		0
223		1
224		2
225		2
226		3
227		0
228		2
229		4
230		3
231		0
232		4
233		5
234		0
235		0
236		3
237		3
238		0
239		0
240		2
241		2
242		1
243		0
244		3
245		2
246		4
247		2
248		4
249		2
250		4
251		2
252		5
253		2
254		5
255		5
256		9
257		7
258		4
259		5
260		9
261		6
262		5
263		6
264		9
265		3
266		6
267		7
268		7
269		7
270		6
271		1
272		4
273		5
274		8
275		3
276		4
277		3
278		2
279		7
280		2
281		3
282		4
283		7
284		6
285		1
286		2
287		2
288		3
289		0
290		3
291		3
292		1
293		0
294		0
295		1
296		2
297		2
298		2
299		1
300		1
301		0
302		1
303		1
304		1
305		1
306		0
307		1
308		0
309		0
310		1
311		3
312		1
313		3
314		1
315		1
316		0
317		0
318		2
319		1
320		1
321		1
322		0
323		1
324		0
325		1
326		0
327		2
328		3
329		0
330		2
331		0
332		2
333		1
334		2
335		1
336		1
337		0
338		1
339		0
340		2
341		1
342		1
343		0
344		1
345		0
346		1
347		1
348		1
349		2
350		1
351		0
352		3
353		0
354		0
355		2
356		1
357		0
358		1
359		2
360		1
361		1
362		2
363		1
364		1
365		1
366		0
367		2
368		1
369		0
370		0
371		1
372		1
373		1
374		0
375		1
376		0
377		0
378		1
379		0
380		1
381		0
382		0
383		1
384		1
385		0
386		0
387		0
388		1
389		0
390		1
391		1
392		0
393		0
394		0
395		0
396		0
397		2
398		1
399		0
400		1
401		0
402		1
403		0
404		1
405		0
406		3
407		0
408		1
409		0
410		0
411		0
412		1
413		1
414		1
415		1
416		0
417		0
418		1
419		0
420		0
421		1
422		2
423		2
424		2
425		1
426		1
427		1
428		1
429		0
430		1
431		2
432		1
433		0
434		1
435		1
436		0
437		1
438		0
439		2
440		2
441		1
442		1
443		0
444		0
445		1
446		0
447		1
448		0
449		3
450		0
451		0
452		0
453		0
454		2
455		1
456		0
457		0
458		1
459		0
460		0
461		1
462		0
463		1
464		1
465		0
466		1
467		1
468		1
469		1
470		1
