Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	10.0
Elapsed Live Time:	9.97
Start Time:	June 11, 2021, 04:15:36
End Time:	June 11, 2021, 04:15:46
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		3
6		7
7		7
8		9
9		6
10		8
11		15
12		17
13		16
14		24
15		32
16		31
17		22
18		36
19		29
20		35
21		38
22		31
23		44
24		32
25		42
26		37
27		25
28		39
29		43
30		35
31		45
32		30
33		30
34		27
35		34
36		21
37		22
38		31
39		31
40		37
41		23
42		31
43		31
44		29
45		31
46		14
47		25
48		18
49		27
50		24
51		18
52		26
53		24
54		24
55		19
56		26
57		21
58		23
59		20
60		22
61		23
62		18
63		14
64		27
65		19
66		17
67		24
68		17
69		13
70		13
71		19
72		17
73		15
74		16
75		16
76		21
77		16
78		13
79		17
80		18
81		11
82		9
83		13
84		11
85		8
86		6
87		11
88		11
89		9
90		6
91		9
92		8
93		8
94		8
95		5
96		9
97		5
98		6
99		12
100		6
101		7
102		8
103		7
104		11
105		12
106		9
107		4
108		7
109		6
110		2
111		8
112		6
113		7
114		11
115		4
116		8
117		6
118		2
119		7
120		3
121		8
122		6
123		3
124		4
125		2
126		7
127		5
128		7
129		3
130		4
131		5
132		9
133		4
134		3
135		4
136		4
137		4
138		5
139		1
140		4
141		1
142		2
143		6
144		5
145		2
146		5
147		3
148		2
149		3
150		3
151		4
152		6
153		7
154		7
155		8
156		4
157		3
158		4
159		2
160		1
161		6
162		6
163		6
164		2
165		2
166		1
167		6
168		5
169		2
170		5
171		0
172		3
173		7
174		7
175		3
176		5
177		4
178		1
179		3
180		1
181		2
182		2
183		5
184		2
185		2
186		1
187		3
188		4
189		1
190		3
191		1
192		4
193		2
194		4
195		4
196		3
197		1
198		1
199		2
200		1
201		1
202		2
203		1
204		6
205		2
206		2
207		2
208		1
209		2
210		1
211		2
212		2
213		1
214		2
215		2
216		0
217		0
218		1
219		1
220		4
221		2
222		2
223		1
224		3
225		4
226		2
227		4
228		3
229		3
230		0
231		0
232		3
233		2
234		1
235		1
236		2
237		3
238		2
239		2
240		1
241		2
242		5
243		2
244		1
245		3
246		1
247		0
248		4
249		2
250		1
251		2
252		1
253		4
254		4
255		1
256		5
257		4
258		5
259		7
260		3
261		4
262		5
263		3
264		4
265		5
266		8
267		5
268		2
269		6
270		3
271		6
272		3
273		6
274		4
275		4
276		1
277		3
278		6
279		3
280		3
281		4
282		4
283		1
284		0
285		4
286		3
287		3
288		1
289		0
290		2
291		2
292		1
293		1
294		1
295		1
296		0
297		0
298		0
299		1
300		0
301		0
302		2
303		1
304		1
305		1
306		0
307		1
308		0
309		2
310		0
311		2
312		0
313		1
314		3
315		0
316		0
317		0
318		0
319		2
320		2
321		2
322		0
323		0
324		0
325		0
326		0
327		0
328		0
329		3
330		1
331		1
332		1
333		1
334		0
335		1
336		0
337		1
338		1
339		1
340		0
341		2
342		0
343		0
344		2
345		0
346		0
347		0
348		0
349		0
350		3
351		0
352		0
353		1
354		0
355		0
356		0
357		1
358		0
359		1
360		0
361		0
362		1
363		0
364		0
365		0
366		1
367		0
368		1
369		0
370		0
371		0
372		0
373		0
374		0
375		0
376		1
377		1
378		0
379		2
380		0
381		0
382		3
383		0
384		0
385		1
386		1
387		1
388		0
389		1
390		0
391		0
392		0
393		1
394		1
395		0
396		1
397		0
398		0
399		0
400		0
401		0
402		0
403		0
404		1
405		0
406		0
407		0
408		1
409		0
410		0
411		1
412		1
413		0
414		0
415		0
416		1
417		1
418		0
419		1
420		1
421		1
422		0
423		0
424		0
425		4
426		2
427		0
428		1
429		0
430		0
431		1
432		2
433		1
434		0
435		1
436		0
437		1
438		0
439		2
440		1
441		2
442		1
443		1
444		0
445		1
446		0
447		1
448		1
449		0
450		1
451		0
452		2
453		0
454		1
455		1
456		1
457		1
458		0
459		1
460		0
461		0
462		0
463		1
464		1
465		1
466		0
467		0
468		0
469		1
470		1
