Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	10.0
Elapsed Live Time:	9.97
Start Time:	June 11, 2021, 04:01:23
End Time:	June 11, 2021, 04:01:33
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		3
7		9
8		8
9		15
10		11
11		9
12		24
13		18
14		21
15		22
16		26
17		23
18		34
19		29
20		33
21		45
22		48
23		50
24		35
25		42
26		41
27		34
28		41
29		48
30		32
31		46
32		50
33		39
34		44
35		31
36		39
37		37
38		47
39		35
40		38
41		32
42		30
43		37
44		24
45		24
46		22
47		30
48		28
49		31
50		26
51		20
52		27
53		27
54		23
55		24
56		20
57		21
58		16
59		18
60		21
61		21
62		25
63		15
64		20
65		20
66		20
67		24
68		30
69		14
70		23
71		18
72		16
73		16
74		22
75		19
76		18
77		12
78		20
79		12
80		16
81		12
82		10
83		12
84		13
85		15
86		6
87		15
88		15
89		6
90		11
91		11
92		9
93		9
94		10
95		14
96		9
97		6
98		9
99		9
100		13
101		11
102		12
103		8
104		11
105		15
106		5
107		9
108		10
109		6
110		3
111		8
112		10
113		4
114		6
115		11
116		7
117		8
118		7
119		9
120		4
121		6
122		8
123		8
124		8
125		6
126		7
127		3
128		5
129		6
130		6
131		4
132		8
133		6
134		5
135		3
136		4
137		6
138		3
139		3
140		4
141		5
142		2
143		5
144		7
145		7
146		5
147		8
148		6
149		7
150		4
151		6
152		6
153		5
154		8
155		1
156		2
157		3
158		3
159		4
160		5
161		8
162		6
163		6
164		5
165		7
166		3
167		11
168		2
169		5
170		6
171		6
172		8
173		2
174		5
175		4
176		2
177		4
178		6
179		3
180		5
181		6
182		5
183		4
184		3
185		2
186		0
187		4
188		4
189		2
190		5
191		6
192		2
193		3
194		5
195		1
196		6
197		3
198		1
199		3
200		2
201		5
202		1
203		2
204		7
205		1
206		1
207		3
208		5
209		2
210		1
211		0
212		4
213		3
214		1
215		2
216		6
217		0
218		3
219		1
220		4
221		1
222		4
223		3
224		1
225		2
226		0
227		1
228		1
229		2
230		3
231		2
232		0
233		4
234		0
235		1
236		3
237		2
238		1
239		2
240		6
241		0
242		2
243		1
244		1
245		0
246		4
247		2
248		2
249		5
250		5
251		1
252		1
253		3
254		2
255		5
256		3
257		6
258		6
259		5
260		2
261		6
262		6
263		5
264		4
265		8
266		8
267		4
268		10
269		6
270		8
271		4
272		3
273		3
274		7
275		5
276		4
277		2
278		2
279		2
280		3
281		1
282		2
283		4
284		3
285		4
286		2
287		1
288		0
289		2
290		1
291		2
292		2
293		3
294		1
295		2
296		0
297		0
298		0
299		3
300		0
301		0
302		3
303		1
304		0
305		2
306		1
307		2
308		1
309		0
310		1
311		0
312		1
313		0
314		1
315		1
316		0
317		1
318		1
319		1
320		1
321		0
322		3
323		2
324		1
325		0
326		2
327		1
328		1
329		2
330		1
331		0
332		2
333		1
334		0
335		1
336		0
337		0
338		0
339		1
340		1
341		1
342		1
343		0
344		3
345		0
346		0
347		2
348		1
349		0
350		1
351		0
352		1
353		0
354		0
355		3
356		0
357		1
358		0
359		0
360		2
361		2
362		0
363		0
364		1
365		0
366		0
367		0
368		1
369		1
370		1
371		2
372		1
373		0
374		0
375		0
376		2
377		0
378		2
379		0
380		0
381		0
382		0
383		0
384		1
385		0
386		0
387		1
388		3
389		0
390		0
391		3
392		0
393		0
394		0
395		0
396		2
397		0
398		0
399		0
400		1
401		0
402		0
403		0
404		0
405		1
406		1
407		2
408		0
409		0
410		1
411		0
412		0
413		0
414		0
415		1
416		0
417		1
418		2
419		0
420		1
421		0
422		0
423		1
424		1
425		0
426		0
427		1
428		0
429		0
430		0
431		1
432		3
433		2
434		0
435		2
436		2
437		2
438		1
439		1
440		1
441		1
442		0
443		1
444		0
445		2
446		0
447		1
448		1
449		0
450		1
451		0
452		2
453		1
454		2
455		0
456		1
457		0
458		1
459		1
460		1
461		0
462		3
463		0
464		0
465		0
466		0
467		1
468		1
469		0
470		0
