Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	10.0
Elapsed Live Time:	9.96
Start Time:	June 11, 2021, 03:56:35
End Time:	June 11, 2021, 03:56:45
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		3
6		10
7		7
8		10
9		13
10		13
11		14
12		15
13		26
14		27
15		37
16		39
17		32
18		33
19		31
20		36
21		39
22		57
23		42
24		37
25		39
26		36
27		39
28		30
29		55
30		44
31		65
32		49
33		49
34		46
35		42
36		38
37		32
38		46
39		35
40		47
41		39
42		27
43		33
44		37
45		34
46		31
47		25
48		31
49		30
50		23
51		19
52		32
53		24
54		24
55		22
56		18
57		22
58		29
59		19
60		16
61		30
62		25
63		22
64		26
65		23
66		22
67		16
68		19
69		13
70		24
71		18
72		18
73		27
74		14
75		16
76		20
77		18
78		11
79		13
80		22
81		17
82		12
83		16
84		20
85		12
86		13
87		15
88		19
89		6
90		12
91		8
92		10
93		10
94		12
95		14
96		14
97		11
98		9
99		16
100		11
101		6
102		11
103		14
104		10
105		8
106		9
107		7
108		5
109		11
110		6
111		9
112		12
113		9
114		10
115		7
116		3
117		8
118		3
119		4
120		6
121		4
122		8
123		9
124		8
125		9
126		12
127		7
128		9
129		7
130		5
131		3
132		10
133		2
134		10
135		8
136		4
137		4
138		3
139		6
140		9
141		9
142		7
143		5
144		4
145		5
146		3
147		2
148		3
149		6
150		3
151		7
152		5
153		7
154		1
155		5
156		7
157		5
158		3
159		7
160		4
161		3
162		6
163		7
164		4
165		1
166		4
167		9
168		4
169		6
170		2
171		9
172		3
173		3
174		9
175		4
176		6
177		8
178		7
179		5
180		3
181		4
182		6
183		1
184		8
185		4
186		4
187		5
188		5
189		6
190		3
191		2
192		5
193		3
194		5
195		0
196		7
197		7
198		7
199		5
200		3
201		7
202		3
203		4
204		3
205		5
206		4
207		2
208		8
209		3
210		4
211		2
212		3
213		6
214		4
215		4
216		0
217		1
218		2
219		2
220		3
221		2
222		1
223		1
224		3
225		1
226		7
227		8
228		2
229		0
230		5
231		1
232		4
233		2
234		5
235		3
236		3
237		0
238		3
239		0
240		4
241		4
242		0
243		3
244		2
245		4
246		2
247		3
248		5
249		4
250		5
251		3
252		3
253		5
254		4
255		3
256		5
257		4
258		2
259		3
260		8
261		2
262		10
263		11
264		8
265		6
266		11
267		3
268		7
269		7
270		9
271		5
272		5
273		10
274		11
275		9
276		6
277		5
278		2
279		7
280		1
281		0
282		5
283		6
284		7
285		3
286		1
287		3
288		1
289		0
290		6
291		0
292		2
293		2
294		1
295		2
296		0
297		1
298		2
299		3
300		1
301		0
302		1
303		1
304		1
305		5
306		0
307		2
308		3
309		1
310		1
311		0
312		1
313		2
314		1
315		2
316		2
317		2
318		4
319		2
320		2
321		1
322		3
323		2
324		5
325		2
326		4
327		2
328		0
329		0
330		2
331		2
332		0
333		2
334		4
335		0
336		0
337		2
338		0
339		2
340		0
341		3
342		1
343		2
344		2
345		2
346		1
347		1
348		1
349		0
350		2
351		0
352		1
353		0
354		1
355		0
356		2
357		0
358		1
359		0
360		2
361		1
362		0
363		2
364		0
365		2
366		0
367		0
368		0
369		0
370		4
371		0
372		0
373		1
374		1
375		0
376		1
377		2
378		3
379		0
380		0
381		1
382		0
383		3
384		1
385		2
386		1
387		2
388		0
389		1
390		2
391		1
392		3
393		2
394		0
395		2
396		1
397		1
398		0
399		2
400		1
401		0
402		0
403		0
404		1
405		2
406		1
407		1
408		1
409		1
410		0
411		0
412		3
413		2
414		0
415		1
416		0
417		0
418		1
419		1
420		0
421		0
422		0
423		0
424		1
425		2
426		0
427		1
428		0
429		1
430		2
431		0
432		3
433		2
434		0
435		2
436		1
437		2
438		1
439		1
440		1
441		0
442		0
443		0
444		2
445		1
446		0
447		1
448		1
449		0
450		2
451		2
452		1
453		1
454		0
455		5
456		1
457		3
458		1
459		1
460		0
461		5
462		1
463		0
464		0
465		0
466		1
467		2
468		1
469		2
470		0
