Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	10.0
Elapsed Live Time:	9.97
Start Time:	June 11, 2021, 04:12:41
End Time:	June 11, 2021, 04:12:52
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		4
6		7
7		4
8		5
9		6
10		14
11		17
12		12
13		23
14		24
15		22
16		25
17		29
18		43
19		29
20		31
21		43
22		38
23		44
24		36
25		46
26		44
27		36
28		42
29		46
30		25
31		41
32		40
33		39
34		36
35		44
36		22
37		28
38		31
39		35
40		24
41		22
42		15
43		34
44		26
45		24
46		26
47		25
48		12
49		24
50		28
51		26
52		25
53		18
54		22
55		13
56		30
57		31
58		21
59		13
60		10
61		22
62		19
63		16
64		24
65		15
66		15
67		21
68		16
69		17
70		12
71		15
72		10
73		15
74		13
75		17
76		12
77		13
78		6
79		14
80		15
81		8
82		10
83		14
84		7
85		15
86		13
87		8
88		6
89		12
90		9
91		7
92		7
93		6
94		6
95		5
96		12
97		6
98		10
99		5
100		7
101		15
102		9
103		4
104		11
105		7
106		5
107		4
108		6
109		9
110		5
111		1
112		4
113		5
114		11
115		2
116		8
117		7
118		5
119		6
120		5
121		4
122		1
123		2
124		10
125		6
126		6
127		1
128		6
129		4
130		3
131		4
132		6
133		3
134		2
135		6
136		5
137		5
138		5
139		6
140		4
141		8
142		7
143		4
144		7
145		5
146		6
147		4
148		6
149		3
150		1
151		5
152		3
153		2
154		2
155		5
156		3
157		3
158		3
159		7
160		6
161		4
162		1
163		4
164		2
165		3
166		3
167		2
168		2
169		5
170		1
171		3
172		4
173		4
174		2
175		3
176		1
177		2
178		4
179		3
180		3
181		3
182		2
183		2
184		2
185		5
186		4
187		5
188		1
189		4
190		5
191		3
192		2
193		0
194		0
195		2
196		2
197		2
198		1
199		1
200		1
201		5
202		5
203		5
204		1
205		2
206		6
207		1
208		4
209		1
210		0
211		0
212		4
213		3
214		0
215		1
216		2
217		3
218		2
219		1
220		2
221		1
222		1
223		0
224		1
225		0
226		0
227		1
228		1
229		3
230		0
231		1
232		3
233		1
234		3
235		3
236		1
237		0
238		2
239		2
240		2
241		3
242		3
243		1
244		4
245		4
246		2
247		1
248		0
249		3
250		1
251		1
252		5
253		3
254		5
255		5
256		9
257		3
258		4
259		2
260		5
261		6
262		6
263		2
264		5
265		4
266		7
267		3
268		5
269		5
270		5
271		6
272		4
273		7
274		8
275		4
276		4
277		5
278		3
279		3
280		5
281		3
282		4
283		4
284		0
285		3
286		1
287		1
288		2
289		1
290		0
291		1
292		4
293		0
294		1
295		3
296		0
297		2
298		1
299		1
300		3
301		1
302		2
303		0
304		0
305		1
306		2
307		2
308		1
309		2
310		1
311		1
312		0
313		0
314		0
315		0
316		2
317		0
318		1
319		4
320		1
321		1
322		2
323		0
324		0
325		0
326		0
327		0
328		0
329		0
330		1
331		0
332		2
333		1
334		2
335		1
336		0
337		0
338		1
339		0
340		0
341		1
342		0
343		0
344		1
345		2
346		0
347		1
348		0
349		0
350		0
351		2
352		0
353		1
354		1
355		0
356		2
357		1
358		0
359		1
360		0
361		0
362		0
363		1
364		0
365		1
366		0
367		0
368		1
369		0
370		0
371		0
372		1
373		1
374		0
375		2
376		3
377		1
378		0
379		2
380		2
381		0
382		0
383		0
384		0
385		2
386		1
387		0
388		0
389		1
390		0
391		0
392		0
393		1
394		0
395		0
396		0
397		1
398		2
399		0
400		1
401		1
402		0
403		0
404		0
405		0
406		1
407		0
408		0
409		2
410		0
411		1
412		0
413		0
414		0
415		0
416		1
417		0
418		3
419		1
420		0
421		0
422		0
423		1
424		1
425		0
426		1
427		1
428		0
429		2
430		0
431		0
432		1
433		3
434		1
435		0
436		2
437		0
438		1
439		0
440		1
441		2
442		1
443		0
444		0
445		0
446		2
447		1
448		3
449		1
450		1
451		0
452		1
453		0
454		0
455		1
456		1
457		0
458		0
459		0
460		1
461		0
462		0
463		2
464		0
465		0
466		1
467		0
468		0
469		0
470		1
