Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	10.0
Elapsed Live Time:	9.96
Start Time:	June 11, 2021, 03:56:15
End Time:	June 11, 2021, 03:56:25
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		3
6		4
7		12
8		13
9		9
10		16
11		19
12		19
13		28
14		23
15		20
16		27
17		36
18		29
19		32
20		40
21		41
22		49
23		52
24		38
25		43
26		37
27		36
28		48
29		50
30		51
31		39
32		34
33		53
34		48
35		46
36		36
37		58
38		53
39		30
40		37
41		32
42		40
43		39
44		34
45		36
46		22
47		21
48		19
49		32
50		18
51		27
52		22
53		30
54		26
55		18
56		19
57		20
58		29
59		21
60		37
61		28
62		23
63		16
64		21
65		23
66		17
67		19
68		24
69		22
70		25
71		28
72		20
73		21
74		22
75		23
76		21
77		23
78		16
79		16
80		7
81		14
82		17
83		16
84		10
85		9
86		12
87		17
88		18
89		10
90		9
91		18
92		18
93		18
94		15
95		11
96		12
97		12
98		15
99		11
100		11
101		12
102		10
103		12
104		11
105		7
106		8
107		4
108		7
109		6
110		14
111		15
112		5
113		8
114		11
115		9
116		6
117		8
118		7
119		5
120		7
121		7
122		6
123		6
124		11
125		7
126		11
127		9
128		10
129		12
130		6
131		5
132		8
133		1
134		9
135		8
136		6
137		5
138		7
139		6
140		4
141		5
142		5
143		7
144		6
145		3
146		4
147		5
148		5
149		6
150		11
151		5
152		8
153		3
154		7
155		7
156		4
157		5
158		11
159		3
160		7
161		9
162		4
163		2
164		5
165		9
166		3
167		6
168		2
169		6
170		5
171		7
172		6
173		3
174		1
175		7
176		4
177		4
178		9
179		9
180		6
181		9
182		5
183		5
184		3
185		9
186		2
187		4
188		1
189		5
190		4
191		4
192		3
193		5
194		6
195		0
196		7
197		3
198		6
199		3
200		5
201		2
202		6
203		1
204		3
205		2
206		5
207		3
208		5
209		1
210		0
211		3
212		1
213		1
214		4
215		1
216		4
217		2
218		1
219		3
220		3
221		3
222		1
223		2
224		5
225		1
226		0
227		4
228		2
229		3
230		1
231		3
232		6
233		3
234		1
235		3
236		7
237		2
238		4
239		2
240		5
241		2
242		5
243		2
244		1
245		3
246		1
247		2
248		2
249		4
250		2
251		1
252		3
253		5
254		4
255		7
256		5
257		5
258		8
259		2
260		6
261		5
262		9
263		10
264		4
265		5
266		2
267		8
268		6
269		3
270		11
271		6
272		6
273		5
274		4
275		4
276		5
277		4
278		4
279		4
280		6
281		4
282		0
283		3
284		5
285		3
286		2
287		1
288		2
289		1
290		1
291		0
292		2
293		0
294		2
295		0
296		1
297		2
298		2
299		2
300		0
301		2
302		1
303		3
304		1
305		2
306		3
307		0
308		2
309		0
310		1
311		0
312		2
313		2
314		2
315		1
316		0
317		1
318		3
319		3
320		1
321		3
322		2
323		2
324		1
325		1
326		0
327		4
328		3
329		3
330		2
331		2
332		1
333		0
334		4
335		2
336		1
337		2
338		0
339		0
340		2
341		2
342		1
343		1
344		1
345		2
346		2
347		0
348		2
349		0
350		1
351		0
352		2
353		0
354		3
355		0
356		0
357		0
358		2
359		0
360		2
361		2
362		1
363		0
364		0
365		0
366		0
367		1
368		1
369		1
370		1
371		1
372		0
373		0
374		1
375		2
376		0
377		1
378		0
379		0
380		2
381		1
382		0
383		2
384		2
385		3
386		0
387		1
388		0
389		0
390		2
391		1
392		1
393		2
394		2
395		1
396		3
397		0
398		1
399		2
400		1
401		2
402		1
403		2
404		2
405		1
406		1
407		0
408		1
409		1
410		0
411		0
412		1
413		1
414		3
415		4
416		1
417		1
418		0
419		0
420		2
421		1
422		0
423		1
424		2
425		1
426		0
427		1
428		0
429		2
430		0
431		1
432		1
433		1
434		1
435		0
436		2
437		0
438		1
439		1
440		0
441		3
442		1
443		0
444		0
445		0
446		0
447		1
448		0
449		2
450		1
451		3
452		1
453		0
454		0
455		2
456		0
457		1
458		1
459		1
460		0
461		0
462		2
463		2
464		1
465		0
466		1
467		1
468		1
469		1
470		0
