Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	10.0
Elapsed Live Time:	9.95
Start Time:	June 11, 2021, 03:51:47
End Time:	June 11, 2021, 03:51:58
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		4
6		10
7		9
8		9
9		15
10		19
11		17
12		16
13		23
14		36
15		44
16		41
17		50
18		37
19		40
20		48
21		46
22		49
23		61
24		42
25		55
26		60
27		49
28		57
29		53
30		52
31		37
32		55
33		54
34		57
35		54
36		49
37		52
38		56
39		51
40		37
41		44
42		45
43		54
44		34
45		40
46		28
47		54
48		36
49		43
50		38
51		28
52		34
53		28
54		28
55		31
56		17
57		44
58		42
59		40
60		30
61		33
62		21
63		21
64		34
65		33
66		31
67		30
68		21
69		28
70		24
71		25
72		20
73		36
74		20
75		17
76		21
77		21
78		31
79		25
80		27
81		30
82		20
83		19
84		26
85		19
86		16
87		21
88		21
89		22
90		14
91		16
92		10
93		16
94		14
95		20
96		16
97		5
98		7
99		10
100		16
101		14
102		15
103		9
104		16
105		9
106		15
107		12
108		12
109		13
110		12
111		13
112		10
113		4
114		13
115		13
116		9
117		15
118		11
119		8
120		10
121		9
122		6
123		9
124		7
125		8
126		7
127		13
128		5
129		4
130		19
131		8
132		9
133		7
134		6
135		9
136		5
137		6
138		7
139		5
140		10
141		6
142		7
143		8
144		10
145		13
146		11
147		6
148		9
149		8
150		10
151		8
152		7
153		7
154		13
155		3
156		9
157		3
158		6
159		9
160		8
161		7
162		6
163		2
164		13
165		8
166		7
167		4
168		8
169		8
170		6
171		3
172		5
173		9
174		6
175		5
176		5
177		6
178		6
179		7
180		7
181		7
182		5
183		8
184		8
185		6
186		8
187		5
188		4
189		6
190		4
191		3
192		7
193		5
194		6
195		7
196		10
197		6
198		2
199		3
200		3
201		4
202		4
203		9
204		3
205		6
206		8
207		1
208		4
209		8
210		2
211		5
212		5
213		5
214		1
215		3
216		4
217		2
218		6
219		2
220		0
221		0
222		3
223		2
224		5
225		2
226		3
227		1
228		4
229		4
230		2
231		4
232		7
233		2
234		3
235		4
236		4
237		4
238		3
239		3
240		6
241		2
242		3
243		1
244		6
245		2
246		3
247		5
248		7
249		1
250		10
251		5
252		5
253		7
254		10
255		8
256		13
257		6
258		5
259		5
260		4
261		7
262		7
263		15
264		4
265		10
266		8
267		5
268		7
269		3
270		13
271		7
272		6
273		3
274		6
275		5
276		9
277		5
278		2
279		9
280		11
281		6
282		5
283		3
284		4
285		4
286		4
287		2
288		2
289		2
290		3
291		3
292		1
293		1
294		1
295		1
296		1
297		0
298		0
299		1
300		1
301		1
302		2
303		4
304		3
305		6
306		2
307		2
308		2
309		4
310		1
311		1
312		4
313		1
314		3
315		1
316		1
317		4
318		4
319		5
320		3
321		3
322		1
323		1
324		6
325		1
326		1
327		0
328		3
329		3
330		2
331		3
332		3
333		6
334		2
335		1
336		0
337		0
338		1
339		1
340		5
341		0
342		2
343		2
344		2
345		3
346		1
347		3
348		3
349		2
350		2
351		2
352		1
353		2
354		3
355		3
356		3
357		2
358		3
359		2
360		4
361		3
362		0
363		2
364		2
365		0
366		0
367		1
368		0
369		2
370		4
371		3
372		1
373		0
374		0
375		1
376		1
377		1
378		2
379		4
380		2
381		3
382		0
383		1
384		0
385		1
386		4
387		3
388		1
389		1
390		1
391		1
392		2
393		4
394		2
395		0
396		4
397		0
398		1
399		4
400		1
401		1
402		3
403		3
404		0
405		4
406		5
407		3
408		0
409		3
410		2
411		3
412		2
413		4
414		4
415		2
416		3
417		0
418		4
419		2
420		2
421		7
422		2
423		1
424		3
425		2
426		0
427		2
428		3
429		0
430		3
431		1
432		1
433		3
434		2
435		1
436		0
437		1
438		2
439		3
440		0
441		2
442		2
443		4
444		2
445		4
446		2
447		3
448		1
449		3
450		3
451		2
452		4
453		1
454		1
455		1
456		0
457		1
458		0
459		2
460		3
461		6
462		1
463		3
464		2
465		3
466		1
467		2
468		2
469		5
470		0
