Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	10.0
Elapsed Live Time:	9.97
Start Time:	June 11, 2021, 04:17:29
End Time:	June 11, 2021, 04:17:39
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		3
6		4
7		10
8		10
9		10
10		14
11		13
12		16
13		12
14		18
15		23
16		30
17		37
18		28
19		27
20		37
21		36
22		28
23		41
24		36
25		46
26		39
27		40
28		37
29		33
30		33
31		44
32		42
33		39
34		39
35		41
36		36
37		23
38		30
39		38
40		26
41		33
42		28
43		38
44		26
45		19
46		19
47		18
48		30
49		31
50		24
51		24
52		15
53		18
54		21
55		26
56		22
57		15
58		22
59		29
60		19
61		11
62		17
63		17
64		13
65		15
66		17
67		18
68		19
69		19
70		13
71		11
72		16
73		10
74		15
75		10
76		15
77		15
78		14
79		15
80		12
81		13
82		13
83		15
84		13
85		7
86		8
87		7
88		8
89		9
90		8
91		11
92		15
93		5
94		6
95		8
96		8
97		13
98		11
99		6
100		6
101		8
102		5
103		7
104		8
105		8
106		12
107		1
108		5
109		6
110		7
111		6
112		3
113		5
114		5
115		5
116		5
117		4
118		7
119		7
120		7
121		4
122		3
123		3
124		6
125		5
126		3
127		5
128		4
129		6
130		8
131		9
132		3
133		7
134		5
135		2
136		3
137		4
138		2
139		2
140		8
141		4
142		2
143		3
144		6
145		5
146		3
147		1
148		1
149		2
150		5
151		2
152		5
153		4
154		2
155		5
156		2
157		4
158		2
159		4
160		4
161		2
162		3
163		2
164		3
165		3
166		2
167		4
168		2
169		5
170		3
171		6
172		0
173		5
174		3
175		3
176		6
177		7
178		3
179		3
180		1
181		3
182		3
183		3
184		8
185		4
186		3
187		5
188		2
189		3
190		4
191		7
192		3
193		3
194		3
195		1
196		2
197		4
198		2
199		3
200		1
201		4
202		0
203		0
204		1
205		2
206		4
207		1
208		3
209		2
210		1
211		3
212		3
213		3
214		0
215		2
216		1
217		3
218		0
219		2
220		1
221		3
222		0
223		1
224		0
225		4
226		1
227		1
228		4
229		3
230		2
231		1
232		2
233		1
234		1
235		1
236		2
237		1
238		2
239		3
240		3
241		2
242		0
243		1
244		6
245		2
246		0
247		0
248		4
249		2
250		2
251		3
252		2
253		2
254		3
255		2
256		6
257		3
258		5
259		2
260		5
261		3
262		3
263		6
264		8
265		5
266		3
267		4
268		3
269		4
270		3
271		2
272		1
273		4
274		4
275		1
276		1
277		3
278		2
279		2
280		2
281		3
282		2
283		1
284		0
285		1
286		0
287		0
288		1
289		2
290		4
291		2
292		0
293		2
294		0
295		1
296		1
297		1
298		1
299		2
300		0
301		0
302		1
303		0
304		2
305		2
306		1
307		2
308		0
309		0
310		0
311		1
312		3
313		0
314		0
315		1
316		0
317		0
318		2
319		0
320		1
321		0
322		0
323		1
324		2
325		0
326		0
327		0
328		2
329		0
330		2
331		1
332		0
333		2
334		0
335		1
336		0
337		1
338		1
339		2
340		1
341		1
342		0
343		0
344		0
345		0
346		0
347		1
348		1
349		2
350		0
351		0
352		0
353		2
354		3
355		1
356		1
357		4
358		1
359		0
360		0
361		1
362		2
363		0
364		1
365		0
366		1
367		1
368		0
369		0
370		3
371		1
372		1
373		0
374		0
375		2
376		0
377		0
378		0
379		0
380		0
381		0
382		1
383		1
384		1
385		0
386		1
387		0
388		1
389		2
390		0
391		0
392		0
393		1
394		0
395		0
396		1
397		0
398		0
399		0
400		1
401		0
402		0
403		0
404		1
405		0
406		2
407		0
408		0
409		0
410		0
411		0
412		1
413		0
414		0
415		0
416		0
417		0
418		0
419		0
420		1
421		0
422		0
423		1
424		0
425		1
426		1
427		2
428		0
429		0
430		0
431		0
432		2
433		1
434		0
435		1
436		0
437		1
438		0
439		2
440		0
441		0
442		0
443		1
444		0
445		0
446		1
447		1
448		0
449		0
450		1
451		2
452		1
453		0
454		0
455		1
456		0
457		0
458		0
459		0
460		0
461		1
462		1
463		1
464		0
465		0
466		1
467		1
468		0
469		0
470		1
