Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	10.0
Elapsed Live Time:	9.97
Start Time:	June 11, 2021, 04:11:09
End Time:	June 11, 2021, 04:11:19
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		1
6		7
7		15
8		4
9		7
10		12
11		19
12		10
13		11
14		22
15		28
16		25
17		33
18		39
19		31
20		35
21		36
22		40
23		34
24		47
25		32
26		44
27		41
28		43
29		39
30		34
31		26
32		35
33		38
34		27
35		36
36		36
37		33
38		31
39		33
40		25
41		35
42		16
43		24
44		27
45		24
46		27
47		25
48		24
49		23
50		31
51		19
52		17
53		25
54		12
55		23
56		15
57		18
58		15
59		10
60		33
61		18
62		14
63		15
64		24
65		13
66		17
67		18
68		17
69		21
70		15
71		18
72		18
73		11
74		13
75		21
76		12
77		15
78		8
79		12
80		18
81		13
82		17
83		14
84		10
85		7
86		12
87		11
88		12
89		10
90		11
91		6
92		15
93		8
94		10
95		9
96		11
97		8
98		9
99		6
100		9
101		4
102		7
103		15
104		8
105		3
106		8
107		7
108		5
109		3
110		4
111		5
112		7
113		7
114		10
115		3
116		5
117		3
118		5
119		6
120		3
121		3
122		7
123		8
124		2
125		6
126		5
127		2
128		2
129		2
130		4
131		3
132		3
133		6
134		8
135		5
136		6
137		2
138		8
139		6
140		7
141		5
142		6
143		7
144		4
145		5
146		3
147		4
148		1
149		3
150		5
151		2
152		4
153		7
154		5
155		5
156		4
157		2
158		9
159		7
160		5
161		1
162		4
163		2
164		3
165		2
166		5
167		3
168		8
169		5
170		8
171		2
172		3
173		6
174		3
175		2
176		6
177		2
178		3
179		5
180		5
181		1
182		2
183		5
184		3
185		3
186		3
187		5
188		9
189		1
190		3
191		0
192		2
193		3
194		3
195		2
196		4
197		1
198		7
199		1
200		0
201		2
202		2
203		0
204		1
205		2
206		2
207		3
208		1
209		1
210		1
211		0
212		3
213		3
214		2
215		4
216		2
217		2
218		2
219		3
220		1
221		4
222		3
223		5
224		0
225		2
226		2
227		6
228		2
229		2
230		2
231		0
232		1
233		2
234		3
235		0
236		2
237		2
238		2
239		2
240		0
241		1
242		3
243		3
244		1
245		2
246		1
247		2
248		1
249		1
250		0
251		1
252		3
253		3
254		2
255		1
256		5
257		1
258		1
259		4
260		2
261		5
262		6
263		7
264		4
265		5
266		9
267		6
268		2
269		5
270		3
271		5
272		5
273		4
274		4
275		4
276		3
277		5
278		2
279		5
280		4
281		3
282		3
283		0
284		5
285		1
286		2
287		1
288		2
289		2
290		1
291		1
292		4
293		0
294		1
295		0
296		2
297		0
298		0
299		2
300		1
301		0
302		1
303		0
304		0
305		0
306		0
307		0
308		0
309		1
310		1
311		1
312		1
313		2
314		0
315		1
316		1
317		0
318		0
319		3
320		1
321		1
322		0
323		2
324		1
325		1
326		1
327		0
328		0
329		3
330		2
331		0
332		1
333		0
334		0
335		0
336		1
337		0
338		2
339		2
340		2
341		1
342		0
343		0
344		0
345		0
346		0
347		2
348		0
349		0
350		0
351		0
352		0
353		0
354		0
355		1
356		0
357		0
358		0
359		0
360		0
361		0
362		2
363		1
364		2
365		0
366		0
367		0
368		0
369		0
370		0
371		2
372		0
373		0
374		0
375		0
376		0
377		0
378		1
379		1
380		0
381		0
382		0
383		1
384		0
385		0
386		1
387		0
388		0
389		1
390		2
391		0
392		0
393		1
394		2
395		0
396		1
397		0
398		0
399		0
400		1
401		0
402		0
403		0
404		0
405		0
406		0
407		2
408		1
409		0
410		2
411		0
412		0
413		2
414		0
415		0
416		2
417		0
418		0
419		1
420		0
421		2
422		0
423		1
424		0
425		0
426		1
427		0
428		1
429		1
430		0
431		0
432		2
433		1
434		2
435		0
436		1
437		3
438		2
439		0
440		0
441		1
442		1
443		0
444		1
445		1
446		0
447		3
448		0
449		0
450		0
451		0
452		0
453		0
454		0
455		0
456		2
457		0
458		1
459		0
460		0
461		4
462		1
463		1
464		0
465		0
466		1
467		1
468		1
469		1
470		0
